"rt","stimulus","button_pressed","button_pressed_text","trial_type","trial_index","time_elapsed","internal_node_id","ID"
"5848.299999997835","<p> <span class= bienv>Bienvenue !</p>","0","Commencer","html-button-response","0","5858","0.0-0.0","qayu2cmx97"
"1290.899999999965"," ","0","54","html-button-response","1","7153","0.0-1.0","qayu2cmx97"
"1222.1000000026834"," ","0","41","html-button-response","2","8379","0.0-2.0","qayu2cmx97"
"1303.4000000006927"," ","1","68","html-button-response","3","9685","0.0-3.0","qayu2cmx97"
"1338.2000000019616"," ","0","18","html-button-response","4","11027","0.0-4.0","qayu2cmx97"
"1416.0999999985506"," ","1","92","html-button-response","5","12446","0.0-5.0","qayu2cmx97"
"1299.1000000001804"," ","0","31","html-button-response","6","13748","0.0-6.0","qayu2cmx97"
"1401.6999999985273"," ","1","98","html-button-response","7","15153","0.0-7.0","qayu2cmx97"
"1286.9000000027881"," ","1","61","html-button-response","8","16442","0.0-8.0","qayu2cmx97"
"1456.6999999988184"," ","0","81","html-button-response","9","17902","0.0-9.0","qayu2cmx97"
"1594.7000000014668"," ","1","62","html-button-response","10","19500","0.0-10.0","qayu2cmx97"
"1409.7000000001572"," ","0","74","html-button-response","11","20912","0.0-11.0","qayu2cmx97"
"1373.7999999975727"," ","1","46","html-button-response","12","22289","0.0-12.0","qayu2cmx97"
"1213.500000001659"," ","1","99","html-button-response","13","23506","0.0-13.0","qayu2cmx97"
"1330.8999999972002"," ","0","37","html-button-response","14","24840","0.0-14.0","qayu2cmx97"
"1298.8000000004831"," ","1","52","html-button-response","15","26142","0.0-15.0","qayu2cmx97"
"1347.1000000026834"," ","0","36","html-button-response","16","27493","0.0-16.0","qayu2cmx97"
"1343.700000001263"," ","1","93","html-button-response","17","28839","0.0-17.0","qayu2cmx97"
"1353.5999999985506"," ","0","21","html-button-response","18","30196","0.0-18.0","qayu2cmx97"
"1246.899999998277"," ","1","91","html-button-response","19","31446","0.0-19.0","qayu2cmx97"
"1171.699999998964"," ","1","51","html-button-response","20","32621","0.0-20.0","qayu2cmx97"
"1205.7999999997264"," ","0","81","html-button-response","21","33830","0.0-21.0","qayu2cmx97"
"1113.1999999997788"," ","1","48","html-button-response","22","34946","0.0-22.0","qayu2cmx97"
"1349.3000000016764"," ","0","19","html-button-response","23","36298","0.0-23.0","qayu2cmx97"
"1082.5000000004366"," ","0","44","html-button-response","24","37384","0.0-24.0","qayu2cmx97"
"1348.599999997532"," ","1","89","html-button-response","25","38735","0.0-25.0","qayu2cmx97"
"1237.4999999992724"," ","1","56","html-button-response","26","39976","0.0-26.0","qayu2cmx97"
"1368.3000000019092"," ","0","28","html-button-response","27","41347","0.0-27.0","qayu2cmx97"
"1353.9999999993597"," ","1","41","html-button-response","28","42705","0.0-28.0","qayu2cmx97"
"1409.800000001269"," ","0","69","html-button-response","29","44118","0.0-29.0","qayu2cmx97"
"1166.6000000004715"," ","0","92","html-button-response","30","45287","0.0-30.0","qayu2cmx97"
"1155.5000000007567"," ","1","72","html-button-response","31","46446","0.0-31.0","qayu2cmx97"
"1313.6000000013155"," ","1","25","html-button-response","32","47762","0.0-32.0","qayu2cmx97"
"1087.100000000646"," ","0","77","html-button-response","33","48853","0.0-33.0","qayu2cmx97"
"1073.100000001432"," ","1","37","html-button-response","34","49929","0.0-34.0","qayu2cmx97"
"1144.1999999988184"," ","0","81","html-button-response","35","51076","0.0-35.0","qayu2cmx97"
"1223.599999997532"," ","1","51","html-button-response","36","52303","0.0-36.0","qayu2cmx97"
"1269.7000000007392"," ","0","83","html-button-response","37","53576","0.0-37.0","qayu2cmx97"
"1124.1999999983818"," ","0","93","html-button-response","38","54703","0.0-38.0","qayu2cmx97"
"1078.6999999982072"," ","1","28","html-button-response","39","55785","0.0-39.0","qayu2cmx97"
"1274.0000000012515"," ","1","68","html-button-response","40","57062","0.0-40.0","qayu2cmx97"
"1137.300000002142"," ","0","27","html-button-response","41","58202","0.0-41.0","qayu2cmx97"
"1080.9000000008382"," ","0","92","html-button-response","42","59286","0.0-42.0","qayu2cmx97"
"1342.4999999988358"," ","1","58","html-button-response","43","60631","0.0-43.0","qayu2cmx97"
"1661.0000000000582"," ","1","16","html-button-response","44","62295","0.0-44.0","qayu2cmx97"
"1200.700000001234"," ","0","71","html-button-response","45","63500","0.0-45.0","qayu2cmx97"
"1118.2000000007974"," ","1","68","html-button-response","46","64622","0.0-46.0","qayu2cmx97"
"1288.1999999990512"," ","1","88","html-button-response","47","65913","0.0-47.0","qayu2cmx97"
"1368.5000000004948"," ","0","41","html-button-response","48","67284","0.0-48.0","qayu2cmx97"
"1272.899999999936"," ","1","71","html-button-response","49","68560","0.0-49.0","qayu2cmx97"
"1426.9999999996799"," ","0","62","html-button-response","50","69990","0.0-50.0","qayu2cmx97"
"1304.599999999482"," ","0","86","html-button-response","51","71298","0.0-51.0","qayu2cmx97"
"1131.8999999966763"," ","1","43","html-button-response","52","72433","0.0-52.0","qayu2cmx97"
"1468.4000000015658"," ","0","34","html-button-response","53","73905","0.0-53.0","qayu2cmx97"
"1106.7000000002736"," ","0","98","html-button-response","54","75015","0.0-54.0","qayu2cmx97"
"1245.1000000000931"," ","1","21","html-button-response","55","76263","0.0-55.0","qayu2cmx97"
"1244.699999999284"," ","1","59","html-button-response","56","77510","0.0-56.0","qayu2cmx97"
"1231.5999999991618"," ","0","31","html-button-response","57","78745","0.0-57.0","qayu2cmx97"
"1177.3000000030152"," ","0","78","html-button-response","58","79925","0.0-58.0","qayu2cmx97"
"1163.5999999998603"," ","0","97","html-button-response","59","81092","0.0-59.0","qayu2cmx97"
"1171.3999999992666"," ","1","32","html-button-response","60","82266","0.0-60.0","qayu2cmx97"
"50051.29999999917","<p> C'est terminé ! Votre identifaint était :</p>qayu2cmx97","0","Save","html-button-response","61","132933","0.0-61.0","qayu2cmx97"
