"rt","stimulus","button_pressed","button_pressed_text","trial_type","trial_index","time_elapsed","internal_node_id","ID"
"20694.70000000001","<p> <span class= bienv>Bienvenue !</p>","0","Commencer","html-button-response","0","20703","0.0-0.0","w4atczpjds"
"1085.399999999936"," ","1","9","html-button-response","1","21792","0.0-1.0","w4atczpjds"
"1013.5999999984051"," ","1","6","html-button-response","2","22809","0.0-2.0","w4atczpjds"
"987.8999999964435"," ","0","5","html-button-response","3","23801","0.0-3.0","w4atczpjds"
"962.8999999986263"," ","0","3","html-button-response","4","24768","0.0-4.0","w4atczpjds"
"885.2999999980966"," ","0","4","html-button-response","5","25656","0.0-5.0","w4atczpjds"
"908.1000000005588"," ","1","5","html-button-response","6","26567","0.0-6.0","w4atczpjds"
"1008.9000000007218"," ","1","6","html-button-response","7","27579","0.0-7.0","w4atczpjds"
"908.9999999996508"," ","0","8","html-button-response","8","28491","0.0-8.0","w4atczpjds"
"1009.0999999993073"," ","1","7","html-button-response","9","29503","0.0-9.0","w4atczpjds"
"1044.3000000013853"," ","0","2","html-button-response","10","30551","0.0-10.0","w4atczpjds"
"1053.1000000009954"," ","0","6","html-button-response","11","31607","0.0-11.0","w4atczpjds"
"1007.499999999709"," ","1","4","html-button-response","12","32618","0.0-12.0","w4atczpjds"
"958.2999999984168"," ","0","9","html-button-response","13","33579","0.0-13.0","w4atczpjds"
"1068.5000000012224"," ","1","8","html-button-response","14","34650","0.0-14.0","w4atczpjds"
"945.8000000013271"," ","1","5","html-button-response","15","35599","0.0-15.0","w4atczpjds"
"925.2999999989697"," ","0","7","html-button-response","16","36527","0.0-16.0","w4atczpjds"
"1008.2000000002154"," ","1","9","html-button-response","17","37539","0.0-17.0","w4atczpjds"
"960.6000000021595"," ","0","7","html-button-response","18","38502","0.0-18.0","w4atczpjds"
"909.5999999990454"," ","0","5","html-button-response","19","39415","0.0-19.0","w4atczpjds"
"965.5999999995402"," ","1","9","html-button-response","20","40383","0.0-20.0","w4atczpjds"
"998.8000000012107"," ","1","4","html-button-response","21","41386","0.0-21.0","w4atczpjds"
"866.3999999989755"," ","0","8","html-button-response","22","42256","0.0-22.0","w4atczpjds"
"925.8999999983644"," ","1","2","html-button-response","23","43184","0.0-23.0","w4atczpjds"
"932.3000000003958"," ","0","4","html-button-response","24","44120","0.0-24.0","w4atczpjds"
"1146.4000000014494"," ","1","6","html-button-response","25","45269","0.0-25.0","w4atczpjds"
"958.5000000006403"," ","0","8","html-button-response","26","46231","0.0-26.0","w4atczpjds"
"1023.6000000004424"," ","1","9","html-button-response","27","47257","0.0-27.0","w4atczpjds"
"1023.0000000010477"," ","1","5","html-button-response","28","48283","0.0-28.0","w4atczpjds"
"984.2000000026019"," ","0","6","html-button-response","29","49270","0.0-29.0","w4atczpjds"
"983.1999999987602"," ","1","7","html-button-response","30","50257","0.0-30.0","w4atczpjds"
"1098.999999998341"," ","1","6","html-button-response","31","51359","0.0-31.0","w4atczpjds"
"1000.0999999974738"," ","0","4","html-button-response","32","52362","0.0-32.0","w4atczpjds"
"934.9000000001979"," ","0","2","html-button-response","33","53300","0.0-33.0","w4atczpjds"
"1155.5999999982305"," ","0","9","html-button-response","34","54459","0.0-34.0","w4atczpjds"
"1115.4999999998836"," ","1","5","html-button-response","35","55577","0.0-35.0","w4atczpjds"
"941.2000000011176"," ","0","8","html-button-response","36","56521","0.0-36.0","w4atczpjds"
"1006.7999999992026"," ","1","3","html-button-response","37","57531","0.0-37.0","w4atczpjds"
"1071.700000000419"," ","1","7","html-button-response","38","58606","0.0-38.0","w4atczpjds"
"1006.600000000617"," ","0","9","html-button-response","39","59616","0.0-39.0","w4atczpjds"
"981.500000001688"," ","1","8","html-button-response","40","60600","0.0-40.0","w4atczpjds"
"975.5000000004657"," ","0","6","html-button-response","41","61579","0.0-41.0","w4atczpjds"
"991.7000000023108"," ","0","5","html-button-response","42","62573","0.0-42.0","w4atczpjds"
"997.9000000021188"," ","0","7","html-button-response","43","63574","0.0-43.0","w4atczpjds"
"951.0000000009313"," ","1","5","html-button-response","44","64528","0.0-44.0","w4atczpjds"
"1039.8000000022876"," ","1","9","html-button-response","45","65571","0.0-45.0","w4atczpjds"
"968.4999999990396"," ","0","4","html-button-response","46","66543","0.0-46.0","w4atczpjds"
"974.6999999988475"," ","0","9","html-button-response","47","67521","0.0-47.0","w4atczpjds"
"1007.0999999988999"," ","1","8","html-button-response","48","68531","0.0-48.0","w4atczpjds"
"951.3999999981024"," ","1","4","html-button-response","49","69485","0.0-49.0","w4atczpjds"
"1008.0000000016298"," ","1","6","html-button-response","50","70496","0.0-50.0","w4atczpjds"
"925.9000000020023"," ","0","5","html-button-response","51","71425","0.0-51.0","w4atczpjds"
"977.2000000011758"," ","0","9","html-button-response","52","72406","0.0-52.0","w4atczpjds"
"981.2999999994645"," ","0","5","html-button-response","53","73390","0.0-53.0","w4atczpjds"
"924.9999999992724"," ","1","2","html-button-response","54","74318","0.0-54.0","w4atczpjds"
"1026.2999999977183"," ","0","7","html-button-response","55","75347","0.0-55.0","w4atczpjds"
"981.5999999991618"," ","1","9","html-button-response","56","76332","0.0-56.0","w4atczpjds"
"944.100000000617"," ","0","8","html-button-response","57","77279","0.0-57.0","w4atczpjds"
"1034.2000000018743"," ","0","6","html-button-response","58","78317","0.0-58.0","w4atczpjds"
"889.9999999994179"," ","1","7","html-button-response","59","79211","0.0-59.0","w4atczpjds"
"958.9999999989232"," ","1","3","html-button-response","60","80173","0.0-60.0","w4atczpjds"
"19279.600000001665","<p> C'est terminé ! Votre identifaint était :</p>w4atczpjds","0","Save","html-button-response","61","99456","0.0-61.0","w4atczpjds"
