"rt","stimulus","button_pressed","button_pressed_text","trial_type","trial_index","time_elapsed","internal_node_id","ID"
"1656.299999998737"," ","1","51","html-button-response","36","59977","0.0-36.0","146x80rdkg"
"1607.7000000004773"," ","0","83","html-button-response","37","61587","0.0-37.0","146x80rdkg"
"2284.8999999987427"," ","0","93","html-button-response","38","63875","0.0-38.0","146x80rdkg"
"956.6000000013446"," ","1","28","html-button-response","39","64835","0.0-39.0","146x80rdkg"
"1301.1999999980617"," ","1","68","html-button-response","40","66139","0.0-40.0","146x80rdkg"
"1023.1999999996333"," ","0","27","html-button-response","41","67165","0.0-41.0","146x80rdkg"
"1085.1000000002387"," ","1","97","html-button-response","42","68254","0.0-42.0","146x80rdkg"
"1053.8999999989755"," ","0","61","html-button-response","43","69311","0.0-43.0","146x80rdkg"
"1069.4000000003143"," ","1","16","html-button-response","44","70383","0.0-44.0","146x80rdkg"
"1193.9999999995052"," ","0","71","html-button-response","45","71580","0.0-45.0","146x80rdkg"
"1037.1000000013737"," ","1","68","html-button-response","46","72620","0.0-46.0","146x80rdkg"
"1274.4999999995343"," ","1","88","html-button-response","47","73898","0.0-47.0","146x80rdkg"
"1276.000000001659"," ","0","41","html-button-response","48","75177","0.0-48.0","146x80rdkg"
"1326.3999999981024"," ","1","71","html-button-response","49","76506","0.0-49.0","146x80rdkg"
"1574.1999999991094"," ","0","62","html-button-response","50","78084","0.0-50.0","146x80rdkg"
"1479.2000000015832"," ","0","86","html-button-response","51","79566","0.0-51.0","146x80rdkg"
"1154.3999999994412"," ","1","43","html-button-response","52","80723","0.0-52.0","146x80rdkg"
"1752.200000002631"," ","0","34","html-button-response","53","82479","0.0-53.0","146x80rdkg"
"1293.099999998958"," ","0","98","html-button-response","54","83775","0.0-54.0","146x80rdkg"
"1015.4999999977008"," ","1","21","html-button-response","55","84797","0.0-55.0","146x80rdkg"
"1225.9000000012747"," ","1","59","html-button-response","56","86026","0.0-56.0","146x80rdkg"
"1514.999999999418"," ","0","31","html-button-response","57","87546","0.0-57.0","146x80rdkg"
"1108.5999999995693"," ","0","78","html-button-response","58","88658","0.0-58.0","146x80rdkg"
"1132.3000000011234"," ","0","97","html-button-response","59","89793","0.0-59.0","146x80rdkg"
"1093.8999999998487"," ","1","32","html-button-response","60","90890","0.0-60.0","146x80rdkg"
"19518.700000000536","<p> C'est terminé ! Votre identifaint était :</p>146x80rdkg","0","Save","html-button-response","61","110412","0.0-61.0","146x80rdkg"
