"rt","stimulus","button_pressed","button_pressed_text","trial_type","trial_index","time_elapsed","internal_node_id","ID"
"2563.6999999987893","<span class=stimul>o</span>","0","Correct","html-button-response","0","2569","0.0-0.0-0.0","pryfqk4nap"
"648.0999999985215","<span class=stimul>i</span>","0","Correct","html-button-response","1","3221","0.0-0.0-0.1","pryfqk4nap"
"697.2999999998137","<span class=stimul>bi</span>","0","Correct","html-button-response","2","3921","0.0-0.0-0.2","pryfqk4nap"
"673.0999999999767","<span class=stimul>ul</span>","0","Correct","html-button-response","3","4598","0.0-0.0-0.3","pryfqk4nap"
"695.2999999994063","<span class=stimul>til</span>","0","Correct","html-button-response","4","5296","0.0-0.0-0.4","pryfqk4nap"
"681.8000000021129","<span class=stimul>ja</span>","0","Correct","html-button-response","5","5981","0.0-0.0-0.5","pryfqk4nap"
"648.3999999982188","<span class=stimul>ol</span>","0","Correct","html-button-response","6","6633","0.0-0.0-0.6","pryfqk4nap"
"712.2999999992317","<span class=stimul>ata</span>","0","Correct","html-button-response","7","7348","0.0-0.0-0.7","pryfqk4nap"
"605.199999998149","<span class=stimul>dik</span>","0","Correct","html-button-response","8","7957","0.0-0.0-0.8","pryfqk4nap"
"714.4000000007509","<span class=stimul>nar</span>","0","Correct","html-button-response","9","8674","0.0-0.0-0.9","pryfqk4nap"
"677.7000000001863","<span class=stimul>vaf</span>","0","Correct","html-button-response","10","9355","0.0-0.0-0.10","pryfqk4nap"
"656.3000000023749","<span class=stimul>zou</span>","0","Correct","html-button-response","11","10015","0.0-0.0-0.11","pryfqk4nap"
"587.5000000014552","<span class=stimul>dul</span>","0","Correct","html-button-response","12","10605","0.0-0.0-0.12","pryfqk4nap"
"664.4000000014785","<span class=stimul>lévo</span>","0","Correct","html-button-response","13","11273","0.0-0.0-0.13","pryfqk4nap"
"636.3999999994121","<span class=stimul>tur</span>","0","Correct","html-button-response","14","11912","0.0-0.0-0.14","pryfqk4nap"
"665.7999999988533","<span class=stimul>veur</span>","0","Correct","html-button-response","15","12582","0.0-0.0-0.15","pryfqk4nap"
"677.400000000489","<span class=stimul>col</span>","0","Correct","html-button-response","16","13262","0.0-0.0-0.16","pryfqk4nap"
"579.4999999998254","<span class=stimul>noil</span>","0","Correct","html-button-response","17","13845","0.0-0.0-0.17","pryfqk4nap"
"769.1999999988184","<span class=stimul>opa</span>","0","Correct","html-button-response","18","14617","0.0-0.0-0.18","pryfqk4nap"
"807.199999999284","<span class=stimul>jal</span>","0","Correct","html-button-response","19","15428","0.0-0.0-0.19","pryfqk4nap"
"613.100000002305","<span class=stimul>neau</span>","0","Correct","html-button-response","20","16044","0.0-0.0-0.20","pryfqk4nap"
"619.9999999989814","<span class=stimul>timé</span>","0","Correct","html-button-response","21","16668","0.0-0.0-0.21","pryfqk4nap"
"839.9000000026717","<span class=stimul>cal</span>","0","Correct","html-button-response","22","17511","0.0-0.0-0.22","pryfqk4nap"
"727.5999999983469","<span class=stimul>tibe</span>","0","Correct","html-button-response","23","18242","0.0-0.0-0.23","pryfqk4nap"
"2023.9000000001397","<span class=stimul>lupe</span>","1","Incorrect","html-button-response","24","20269","0.0-0.0-0.24","pryfqk4nap"
"665.499999999156","<span class=stimul>pirde</span>","0","Correct","html-button-response","25","20937","0.0-0.0-0.25","pryfqk4nap"
"822.2999999998137","<span class=stimul>gor</span>","0","Correct","html-button-response","26","21763","0.0-0.0-0.26","pryfqk4nap"
"811.7000000020198","<span class=stimul>ablir</span>","0","Correct","html-button-response","27","22578","0.0-0.0-0.27","pryfqk4nap"
"1071.6000000029453","<span class=stimul>sar</span>","0","Correct","html-button-response","28","23653","0.0-0.0-0.28","pryfqk4nap"
"1030.399999999645","<span class=stimul>vaipe</span>","0","Correct","html-button-response","29","24686","0.0-0.0-0.29","pryfqk4nap"
"471.399999998539","<span class=stimul>cifale</span>","0","Correct","html-button-response","30","25161","0.0-0.0-0.30","pryfqk4nap"
"675.2000000014959","<span class=stimul>sapir</span>","0","Correct","html-button-response","31","25839","0.0-0.0-0.31","pryfqk4nap"
"602.4999999972351","<span class=stimul>vro</span>","0","Correct","html-button-response","32","26445","0.0-0.0-0.32","pryfqk4nap"
"657.8000000008615","<span class=stimul>rigne</span>","0","Correct","html-button-response","33","27106","0.0-0.0-0.33","pryfqk4nap"
"811.3999999986845","<span class=stimul>rosan</span>","0","Correct","html-button-response","34","27921","0.0-0.0-0.34","pryfqk4nap"
"879.3000000005122","<span class=stimul>aubre</span>","0","Correct","html-button-response","35","28803","0.0-0.0-0.35","pryfqk4nap"
"620.3999999997905","<span class=stimul>talpe</span>","0","Correct","html-button-response","36","29427","0.0-0.0-0.36","pryfqk4nap"
"964.1000000010536","<span class=stimul>gur</span>","0","Correct","html-button-response","37","30395","0.0-0.0-0.37","pryfqk4nap"
"1446.4999999981956","<span class=stimul>louré</span>","0","Correct","html-button-response","38","31845","0.0-0.0-0.38","pryfqk4nap"
