"rt","stimulus","button_pressed","button_pressed_text","trial_type","trial_index","time_elapsed","internal_node_id","ID"
"2719.200000003184","<span class=stimul>o</span>","0","Correct","html-button-response","0","2729","0.0-0.0-0.0","qzr4qosh5r"
"1595.0000000011642","<span class=stimul>i</span>","0","Correct","html-button-response","1","4329","0.0-0.0-0.1","qzr4qosh5r"
"832.299999998213","<span class=stimul>bi</span>","0","Correct","html-button-response","2","5164","0.0-0.0-0.2","qzr4qosh5r"
"643.1999999986147","<span class=stimul>ul</span>","0","Correct","html-button-response","3","5810","0.0-0.0-0.3","qzr4qosh5r"
"503.49999999889405","<span class=stimul>til</span>","0","Correct","html-button-response","4","6317","0.0-0.0-0.4","qzr4qosh5r"
"434.4999999993888","<span class=stimul>ja</span>","0","Correct","html-button-response","5","6755","0.0-0.0-0.5","qzr4qosh5r"
"534.9999999998545","<span class=stimul>ol</span>","0","Correct","html-button-response","6","7293","0.0-0.0-0.6","qzr4qosh5r"
"510.6999999989057","<span class=stimul>ata</span>","0","Correct","html-button-response","7","7807","0.0-0.0-0.7","qzr4qosh5r"
"634.2000000004191","<span class=stimul>dik</span>","0","Correct","html-button-response","8","8444","0.0-0.0-0.8","qzr4qosh5r"
"461.20000000155414","<span class=stimul>nar</span>","0","Correct","html-button-response","9","8909","0.0-0.0-0.9","qzr4qosh5r"
"543.9000000005763","<span class=stimul>vaf</span>","0","Correct","html-button-response","10","9456","0.0-0.0-0.10","qzr4qosh5r"
"392.09999999729916","<span class=stimul>zou</span>","0","Correct","html-button-response","11","9851","0.0-0.0-0.11","qzr4qosh5r"
"626.1000000013155","<span class=stimul>dul</span>","0","Correct","html-button-response","12","10481","0.0-0.0-0.12","qzr4qosh5r"
"708.0000000023574","<span class=stimul>lévo</span>","0","Correct","html-button-response","13","11192","0.0-0.0-0.13","qzr4qosh5r"
"552.5999999990745","<span class=stimul>tur</span>","0","Correct","html-button-response","14","11748","0.0-0.0-0.14","qzr4qosh5r"
"740.9000000006927","<span class=stimul>veur</span>","0","Correct","html-button-response","15","12492","0.0-0.0-0.15","qzr4qosh5r"
"593.1000000018685","<span class=stimul>col</span>","0","Correct","html-button-response","16","13089","0.0-0.0-0.16","qzr4qosh5r"
"508.3999999988009","<span class=stimul>noil</span>","0","Correct","html-button-response","17","13600","0.0-0.0-0.17","qzr4qosh5r"
"427.9999999998836","<span class=stimul>opa</span>","0","Correct","html-button-response","18","14031","0.0-0.0-0.18","qzr4qosh5r"
"320.1000000008207","<span class=stimul>jal</span>","0","Correct","html-button-response","19","14355","0.0-0.0-0.19","qzr4qosh5r"
"409.5999999990454","<span class=stimul>neau</span>","0","Correct","html-button-response","20","14768","0.0-0.0-0.20","qzr4qosh5r"
"385.80000000001746","<span class=stimul>timé</span>","0","Correct","html-button-response","21","15157","0.0-0.0-0.21","qzr4qosh5r"
"1513.200000001234","<span class=stimul>cal</span>","0","Correct","html-button-response","22","16673","0.0-0.0-0.22","qzr4qosh5r"
"683.6000000002969","<span class=stimul>tibe</span>","0","Correct","html-button-response","23","17360","0.0-0.0-0.23","qzr4qosh5r"
