"rt","stimulus","button_pressed","button_pressed_text","trial_type","trial_index","time_elapsed","internal_node_id","ID"
"8697.300000003452","<p> <span class= bienv>Bienvenue !</p>","0","Commencer","html-button-response","0","8707","0.0-0.0","bs4x8e4j6y"
"1246.1999999977706"," ","1","9","html-button-response","1","9958","0.0-1.0","bs4x8e4j6y"
"955.7000000022526"," ","1","6","html-button-response","2","10916","0.0-2.0","bs4x8e4j6y"
"898.0000000010477"," ","0","5","html-button-response","3","11818","0.0-3.0","bs4x8e4j6y"
"2595.599999996921"," ","0","3","html-button-response","4","14416","0.0-4.0","bs4x8e4j6y"
"862.1000000021013"," ","0","4","html-button-response","5","15281","0.0-5.0","bs4x8e4j6y"
"881.8999999966763"," ","1","5","html-button-response","6","16167","0.0-6.0","bs4x8e4j6y"
"855.7000000000698"," ","1","6","html-button-response","7","17025","0.0-7.0","bs4x8e4j6y"
"786.5000000019791"," ","0","8","html-button-response","8","17815","0.0-8.0","bs4x8e4j6y"
"835.6999999996333"," ","1","7","html-button-response","9","18654","0.0-9.0","bs4x8e4j6y"
"814.8000000001048"," ","0","2","html-button-response","10","19472","0.0-10.0","bs4x8e4j6y"
"889.3000000025495"," ","1","5","html-button-response","11","20364","0.0-11.0","bs4x8e4j6y"
"1010.999999998603"," ","1","4","html-button-response","12","21378","0.0-12.0","bs4x8e4j6y"
"1037.7000000007683"," ","0","9","html-button-response","13","22419","0.0-13.0","bs4x8e4j6y"
"996.2000000014086"," ","1","8","html-button-response","14","23418","0.0-14.0","bs4x8e4j6y"
"1030.0999999999476"," ","1","5","html-button-response","15","24451","0.0-15.0","bs4x8e4j6y"
"920.9999999984575"," ","0","7","html-button-response","16","25375","0.0-16.0","bs4x8e4j6y"
"1035.8999999989464"," ","1","9","html-button-response","17","26414","0.0-17.0","bs4x8e4j6y"
"1006.0000000012224"," ","0","7","html-button-response","18","27423","0.0-18.0","bs4x8e4j6y"
"937.5"," ","0","5","html-button-response","19","28364","0.0-19.0","bs4x8e4j6y"
