"success","trial_type","trial_index","time_elapsed","internal_node_id","ID","rt","stimulus","button_pressed","button_pressed_text"
"true","fullscreen","0","16451272","0.0-0.0","qho7rql4zr","","","",""
"","html-button-response","1","16452159","0.0-1.0","qho7rql4zr","861.7000000013504"," ","1","9"
"","html-button-response","2","16452987","0.0-2.0","qho7rql4zr","824.3000000002794"," ","1","6"
"","html-button-response","3","16453711","0.0-3.0","qho7rql4zr","720.899999992922"," ","0","5"
"","html-button-response","4","16454462","0.0-4.0","qho7rql4zr","747.5000000048894"," ","0","3"
"","html-button-response","5","16456089","0.0-5.0","qho7rql4zr","1623.0999999968335"," ","0","4"
"","html-button-response","6","16456847","0.0-6.0","qho7rql4zr","754.2000000029802"," ","1","5"
"","html-button-response","7","16457602","0.0-7.0","qho7rql4zr","751.400000001071"," ","1","6"
"","html-button-response","8","16458303","0.0-8.0","qho7rql4zr","697.2999999998137"," ","0","8"
"","html-button-response","9","16458989","0.0-9.0","qho7rql4zr","683.1999999997206"," ","1","7"
"","html-button-response","10","16459709","0.0-10.0","qho7rql4zr","715.9000000029337"," ","0","2"
"","html-button-response","11","16460770","0.0-11.0","qho7rql4zr","1058.0000000046566"," ","0","6"
"","html-button-response","12","16461495","0.0-12.0","qho7rql4zr","721.7999999993481"," ","1","4"
"","html-button-response","13","16462246","0.0-13.0","qho7rql4zr","746.3999999964144"," ","0","9"
"","html-button-response","14","16463063","0.0-14.0","qho7rql4zr","812.1000000028871"," ","1","8"
"","html-button-response","15","16463771","0.0-15.0","qho7rql4zr","704.7999999995809"," ","1","5"
"","html-button-response","16","16464544","0.0-16.0","qho7rql4zr","769.3000000000466"," ","0","7"
"","html-button-response","17","16465334","0.0-17.0","qho7rql4zr","786.9999999965075"," ","1","9"
"","html-button-response","18","16466122","0.0-18.0","qho7rql4zr","784.2999999993481"," ","0","7"
"","html-button-response","19","16466860","0.0-19.0","qho7rql4zr","735.3999999978114"," ","0","5"
"","html-button-response","20","16467586","0.0-20.0","qho7rql4zr","722.7999999958556"," ","1","9"
"","html-button-response","21","16468307","0.0-21.0","qho7rql4zr","715.0999999940395"," ","1","4"
"","html-button-response","22","16469119","0.0-22.0","qho7rql4zr","808.6000000038184"," ","0","8"
"","html-button-response","23","16469842","0.0-23.0","qho7rql4zr","719.4999999990687"," ","1","2"
"","html-button-response","24","16470583","0.0-24.0","qho7rql4zr","737.6000000005588"," ","0","4"
"","html-button-response","25","16471329","0.0-25.0","qho7rql4zr","743.500000004191"," ","1","6"
"","html-button-response","26","16472092","0.0-26.0","qho7rql4zr","759.2000000001863"," ","0","8"
"","html-button-response","27","16472840","0.0-27.0","qho7rql4zr","745.399999999674"," ","1","9"
"","html-button-response","28","16473757","0.0-28.0","qho7rql4zr","913.4999999951106"," ","1","5"
"","html-button-response","29","16474469","0.0-29.0","qho7rql4zr","709.1999999973923"," ","0","6"
"","html-button-response","30","16475187","0.0-30.0","qho7rql4zr","714.2000000022817"," ","1","7"
"","html-button-response","31","16476086","0.0-31.0","qho7rql4zr","896.1999999955297"," ","1","6"
"","html-button-response","32","16476814","0.0-32.0","qho7rql4zr","724.5999999942724"," ","0","4"
"","html-button-response","33","16477510","0.0-33.0","qho7rql4zr","692.3000000023749"," ","0","2"
"","html-button-response","34","16478386","0.0-34.0","qho7rql4zr","872.6999999997206"," ","0","9"
"","html-button-response","35","16479206","0.0-35.0","qho7rql4zr","816.7000000032131"," ","1","5"
"","html-button-response","36","16479988","0.0-36.0","qho7rql4zr","778.3999999957159"," ","0","8"
"","html-button-response","37","16480731","0.0-37.0","qho7rql4zr","739.6000000007916"," ","1","3"
"","html-button-response","38","16481630","0.0-38.0","qho7rql4zr","895.1999999990221"," ","1","7"
"","html-button-response","39","16482485","0.0-39.0","qho7rql4zr","852.4000000033993"," ","0","9"
"","html-button-response","40","16483240","0.0-40.0","qho7rql4zr","751.300000003539"," ","1","8"
"","html-button-response","41","16483962","0.0-41.0","qho7rql4zr","719.1000000019558"," ","0","6"
"","html-button-response","42","16484753","0.0-42.0","qho7rql4zr","787.5999999959022"," ","0","5"
"","html-button-response","43","16485465","0.0-43.0","qho7rql4zr","709.0000000025611"," ","0","7"
"","html-button-response","44","16486174","0.0-44.0","qho7rql4zr","696.900000002468"," ","1","5"
"","html-button-response","45","16486896","0.0-45.0","qho7rql4zr","718.3999999980442"," ","1","9"
"","html-button-response","46","16487585","0.0-46.0","qho7rql4zr","685.8999999968801"," ","0","4"
"","html-button-response","47","16488414","0.0-47.0","qho7rql4zr","825.9000000033993"," ","0","9"
"","html-button-response","48","16489153","0.0-48.0","qho7rql4zr","735.6000000000931"," ","1","8"
"","html-button-response","49","16489818","0.0-49.0","qho7rql4zr","661.4999999946449"," ","1","4"
"","html-button-response","50","16490485","0.0-50.0","qho7rql4zr","663.8000000019092"," ","1","6"
"","html-button-response","51","16491174","0.0-51.0","qho7rql4zr","686.0999999991618"," ","0","5"
"","html-button-response","52","16492150","0.0-52.0","qho7rql4zr","972.6999999985565"," ","0","9"
"","html-button-response","53","16492824","0.0-53.0","qho7rql4zr","670.7999999998137"," ","0","5"
"","html-button-response","54","16493507","0.0-54.0","qho7rql4zr","679.2999999960884"," ","1","2"
"","html-button-response","55","16494338","0.0-55.0","qho7rql4zr","828.000000001397"," ","0","7"
"","html-button-response","56","16495069","0.0-56.0","qho7rql4zr","728.1999999976251"," ","0","5"
