"success","trial_type","trial_index","time_elapsed","internal_node_id","ID","rt","stimulus","button_pressed","button_pressed_text"
"true","fullscreen","0","22613","0.0-0.0","t50q4m4hhm","","","",""
"","html-button-response","1","24387","0.0-1.0-0.0","t50q4m4hhm","1750.9999999892898","<span class=stimul>o</span>","0","Correct"
"","html-button-response","2","24967","0.0-1.0-0.1","t50q4m4hhm","575.2999999967869","<span class=stimul>i</span>","0","Correct"
"","html-button-response","3","25915","0.0-1.0-0.2","t50q4m4hhm","944.6000000025379","<span class=stimul>bi</span>","0","Correct"
"","html-button-response","4","26545","0.0-1.0-0.3","t50q4m4hhm","626.6000000032363","<span class=stimul>ul</span>","0","Correct"
"","html-button-response","5","27078","0.0-1.0-0.4","t50q4m4hhm","529.0999999997439","<span class=stimul>til</span>","0","Correct"
"","html-button-response","6","27568","0.0-1.0-0.5","t50q4m4hhm","486.799999998766","<span class=stimul>ja</span>","0","Correct"
"","html-button-response","7","28215","0.0-1.0-0.6","t50q4m4hhm","643.1000000011409","<span class=stimul>ol</span>","0","Correct"
"","html-button-response","8","29015","0.0-1.0-0.7","t50q4m4hhm","797.1999999863328","<span class=stimul>ata</span>","0","Correct"
"","html-button-response","9","30244","0.0-1.0-0.8","t50q4m4hhm","1224.7999999963213","<span class=stimul>dik</span>","0","Correct"
"","html-button-response","10","35785","0.0-1.0-0.9","t50q4m4hhm","5537.1999999915715","<span class=stimul>nar</span>","0","Correct"
"","html-button-response","11","39322","0.0-1.0-0.10","t50q4m4hhm","3532.600000005914","<span class=stimul>vaf</span>","0","Correct"
"","html-button-response","12","41944","0.0-1.0-0.11","t50q4m4hhm","2619.200000001001","<span class=stimul>zou</span>","0","Correct"
"","html-button-response","13","45011","0.0-1.0-0.12","t50q4m4hhm","3061.7999999958556","<span class=stimul>dul</span>","0","Correct"
"","html-button-response","14","47773","0.0-1.0-0.13","t50q4m4hhm","2759.5000000001164","<span class=stimul>lévo</span>","0","Correct"
"","html-button-response","15","49553","0.0-1.0-0.14","t50q4m4hhm","1775.999999998021","<span class=stimul>tur</span>","0","Correct"
"","html-button-response","16","54726","0.0-1.0-0.15","t50q4m4hhm","5169.600000008359","<span class=stimul>veur</span>","0","Correct"
"","html-button-response","17","56283","0.0-1.0-0.16","t50q4m4hhm","1552.400000000489","<span class=stimul>col</span>","0","Correct"
"","html-button-response","18","61387","0.0-1.0-0.17","t50q4m4hhm","5100.400000010268","<span class=stimul>noil</span>","0","Correct"
"","html-button-response","19","64023","0.0-1.0-0.18","t50q4m4hhm","2632.7999999921303","<span class=stimul>opa</span>","0","Correct"
"","html-button-response","20","66140","0.0-1.0-0.19","t50q4m4hhm","2113.2999999972526","<span class=stimul>jal</span>","0","Correct"
"","html-button-response","21","69573","0.0-1.0-0.20","t50q4m4hhm","3429.099999993923","<span class=stimul>neau</span>","0","Correct"
"","html-button-response","22","75145","0.0-1.0-0.21","t50q4m4hhm","5568.199999994249","<span class=stimul>timé</span>","0","Correct"
"","html-button-response","23","77151","0.0-1.0-0.22","t50q4m4hhm","2001.1999999987893","<span class=stimul>cal</span>","0","Correct"
"","html-button-response","24","80134","0.0-1.0-0.23","t50q4m4hhm","2979.800000000978","<span class=stimul>tibe</span>","0","Correct"
"","html-button-response","25","82265","0.0-1.0-0.24","t50q4m4hhm","2126.1999999987893","<span class=stimul>lupe</span>","0","Correct"
"","html-button-response","26","82614","0.0-1.0-0.25","t50q4m4hhm","","","",""
