success,trial_type,trial_index,time_elapsed,internal_node_id,ID,rt,stimulus,button_pressed,button_pressed_text
true,fullscreen,0,22913,0.0-0.0,xn8mq950tz,,,,
,html-button-response,1,24247,0.0-1.0,xn8mq950tz,1316.9, ,1,9
,html-button-response,2,25414,0.0-2.0,xn8mq950tz,1164.2, ,1,6
,html-button-response,3,26729,0.0-3.0,xn8mq950tz,1312.6, ,0,5
,html-button-response,4,27867,0.0-4.0,xn8mq950tz,1133.9, ,0,3
,html-button-response,5,28833,0.0-5.0,xn8mq950tz,963.2, ,0,4
,html-button-response,6,29625,0.0-6.0,xn8mq950tz,789.3, ,1,5
,html-button-response,7,30585,0.0-7.0,xn8mq950tz,957.4, ,1,6
,html-button-response,8,31436,0.0-8.0,xn8mq950tz,847.7, ,0,8
,html-button-response,9,33241,0.0-9.0,xn8mq950tz,1802.7, ,1,7
,html-button-response,10,34138,0.0-10.0,xn8mq950tz,893.7, ,0,2
,html-button-response,11,35771,0.0-11.0,xn8mq950tz,1630.3, ,0,6
,html-button-response,12,36799,0.0-12.0,xn8mq950tz,1025.1, ,1,4
,html-button-response,13,38181,0.0-13.0,xn8mq950tz,1379.7, ,0,9
,html-button-response,14,39535,0.0-14.0,xn8mq950tz,1351.3, ,1,8
,html-button-response,15,40592,0.0-15.0,xn8mq950tz,1054.4, ,1,5
,html-button-response,16,41995,0.0-16.0,xn8mq950tz,1399.8, ,0,7
,html-button-response,17,42951,0.0-17.0,xn8mq950tz,953.9, ,1,9
,html-button-response,18,44407,0.0-18.0,xn8mq950tz,1452.7, ,0,7
,html-button-response,19,45627,0.0-19.0,xn8mq950tz,1217.2, ,0,5
,html-button-response,20,47175,0.0-20.0,xn8mq950tz,1545.3, ,1,9
,html-button-response,21,48785,0.0-21.0,xn8mq950tz,1607.7, ,1,4
,html-button-response,22,50139,0.0-22.0,xn8mq950tz,1350.8, ,0,8
,html-button-response,23,51006,0.0-23.0,xn8mq950tz,864.6, ,1,2
,html-button-response,24,52064,0.0-24.0,xn8mq950tz,1055.3, ,0,4
,html-button-response,25,53261,0.0-25.0,xn8mq950tz,1194.7, ,1,6
,html-button-response,26,54293,0.0-26.0,xn8mq950tz,1028.9, ,0,8
,html-button-response,27,55163,0.0-27.0,xn8mq950tz,867.1, ,1,9
,html-button-response,28,58352,0.0-28.0,xn8mq950tz,3186.4, ,1,5
,html-button-response,29,60419,0.0-29.0,xn8mq950tz,2045.6, ,0,6
,html-button-response,30,61482,0.0-30.0,xn8mq950tz,1060, ,1,7
,html-button-response,31,63758,0.0-31.0,xn8mq950tz,2272.9, ,1,6
,html-button-response,32,64550,0.0-32.0,xn8mq950tz,789.1, ,0,4
,html-button-response,33,65973,0.0-33.0,xn8mq950tz,1420.1, ,0,2
,html-button-response,34,67233,0.0-34.0,xn8mq950tz,1257.2, ,0,9
,html-button-response,35,68182,0.0-35.0,xn8mq950tz,946.4, ,1,5
,html-button-response,36,68902,0.0-36.0,xn8mq950tz,717.2, ,0,8
,html-button-response,37,70771,0.0-37.0,xn8mq950tz,1866.4, ,1,3
,html-button-response,38,71490,0.0-38.0,xn8mq950tz,715.7, ,0,6
,html-button-response,39,72593,0.0-39.0,xn8mq950tz,1100.6, ,0,9
,html-button-response,40,73527,0.0-40.0,xn8mq950tz,930.6, ,1,8
,html-button-response,41,74329,0.0-41.0,xn8mq950tz,800.2, ,0,6
,html-button-response,42,75359,0.0-42.0,xn8mq950tz,1026.5, ,0,5
,html-button-response,43,77076,0.0-43.0,xn8mq950tz,1713.8, ,0,7
,html-button-response,44,77899,0.0-44.0,xn8mq950tz,820.3, ,1,5
,html-button-response,45,79162,0.0-45.0,xn8mq950tz,1261, ,1,9
,html-button-response,46,80151,0.0-46.0,xn8mq950tz,986.4, ,0,4
,html-button-response,47,81348,0.0-47.0,xn8mq950tz,1193.6, ,0,9
,html-button-response,48,82552,0.0-48.0,xn8mq950tz,1201.6, ,1,8
true,fullscreen,61,102573,0.0-61.0,xn8mq950tz,,,,
