"success","trial_type","trial_index","time_elapsed","internal_node_id","ID","rt","stimulus","button_pressed","button_pressed_text"
"true","fullscreen","0","6959","0.0-0.0","5owz2tdzlf","","","",""
"","html-button-response","1","8490","0.0-1.0","5owz2tdzlf","1508.0000000016298"," ","1","9"
"","html-button-response","2","9486","0.0-2.0","5owz2tdzlf","992.7999999999884"," ","1","6"
"","html-button-response","3","10442","0.0-3.0","5owz2tdzlf","952.0999999986088"," ","0","5"
"","html-button-response","4","11291","0.0-4.0","5owz2tdzlf","845.4000000019732"," ","0","3"
"","html-button-response","5","12125","0.0-5.0","5owz2tdzlf","830.3000000014435"," ","0","4"
"","html-button-response","6","12958","0.0-6.0","5owz2tdzlf","829.2000000001281"," ","1","5"
"","html-button-response","7","13800","0.0-7.0","5owz2tdzlf","838.9999999999418"," ","1","6"
"","html-button-response","8","14567","0.0-8.0","5owz2tdzlf","763.200000001234"," ","0","8"
"","html-button-response","9","15334","0.0-9.0","5owz2tdzlf","763.7999999969907"," ","1","7"
"","html-button-response","10","16167","0.0-10.0","5owz2tdzlf","830.3999999989173"," ","0","2"
"","html-button-response","11","17114","0.0-11.0","5owz2tdzlf","943.6999999998079"," ","0","6"
"","html-button-response","12","17973","0.0-12.0","5owz2tdzlf","855.5000000014843"," ","1","4"
"","html-button-response","13","18728","0.0-13.0","5owz2tdzlf","751.0000000002037"," ","0","9"
"","html-button-response","14","19616","0.0-14.0","5owz2tdzlf","884.8999999972875"," ","1","8"
"","html-button-response","15","20447","0.0-15.0","5owz2tdzlf","827.7000000016415"," ","1","5"
"","html-button-response","16","21213","0.0-16.0","5owz2tdzlf","762.9999999990105"," ","0","7"
"","html-button-response","17","21990","0.0-17.0","5owz2tdzlf","773.3999999982188"," ","1","9"
"","html-button-response","18","22797","0.0-18.0","5owz2tdzlf","804.2000000023108"," ","0","7"
"","html-button-response","19","23564","0.0-19.0","5owz2tdzlf","763.1000000001222"," ","0","5"
"","html-button-response","20","24347","0.0-20.0","5owz2tdzlf","780.3999999996449"," ","1","9"
"","html-button-response","21","25093","0.0-21.0","5owz2tdzlf","742.6999999988766"," ","1","4"
"","html-button-response","22","25883","0.0-22.0","5owz2tdzlf","786.6999999969266"," ","0","8"
"","html-button-response","23","26612","0.0-23.0","5owz2tdzlf","725.5999999979394"," ","1","2"
"","html-button-response","24","27321","0.0-24.0","5owz2tdzlf","705.4000000025553"," ","0","4"
"","html-button-response","25","28139","0.0-25.0","5owz2tdzlf","814.9999999986903"," ","1","6"
"","html-button-response","26","28914","0.0-26.0","5owz2tdzlf","772.4999999991269"," ","0","8"
"","html-button-response","27","29675","0.0-27.0","5owz2tdzlf","757.499999999709"," ","1","9"
"","html-button-response","28","30564","0.0-28.0","5owz2tdzlf","885.6999999989057"," ","1","5"
"","html-button-response","29","31307","0.0-29.0","5owz2tdzlf","739.1999999999825"," ","0","6"
"","html-button-response","30","33464","0.0-30.0","5owz2tdzlf","2153.9000000011583"," ","1","7"
"","html-button-response","31","34525","0.0-31.0","5owz2tdzlf","1057.3999999978696"," ","1","6"
"","html-button-response","32","35758","0.0-32.0","5owz2tdzlf","1230.199999998149"," ","0","4"
"","html-button-response","33","36485","0.0-33.0","5owz2tdzlf","724.0000000019791"," ","0","2"
"","html-button-response","34","37307","0.0-34.0","5owz2tdzlf","818.200000001525"," ","0","9"
"","html-button-response","35","38269","0.0-35.0","5owz2tdzlf","959.500000000844"," ","1","5"
"","html-button-response","36","39062","0.0-36.0","5owz2tdzlf","789.600000000064"," ","0","8"
"","html-button-response","37","39887","0.0-37.0","5owz2tdzlf","821.5999999993073"," ","1","3"
"","html-button-response","38","40842","0.0-38.0","5owz2tdzlf","951.5000000028522"," ","1","7"
"","html-button-response","39","41772","0.0-39.0","5owz2tdzlf","927.1000000007916"," ","0","9"
"","html-button-response","40","42463","0.0-40.0","5owz2tdzlf","687.7999999996973"," ","1","8"
"","html-button-response","41","43247","0.0-41.0","5owz2tdzlf","780.1999999974214"," ","0","6"
"","html-button-response","42","43975","0.0-42.0","5owz2tdzlf","713.5999999991327"," ","0","5"
"","html-button-response","43","44708","0.0-43.0","5owz2tdzlf","729.3999999965308"," ","0","7"
"","html-button-response","44","45360","0.0-44.0","5owz2tdzlf","648.9000000001397"," ","1","5"
"","html-button-response","45","46093","0.0-45.0","5owz2tdzlf","729.5999999987544"," ","1","9"
"","html-button-response","46","46782","0.0-46.0","5owz2tdzlf","685.3999999984808"," ","0","4"
"","html-button-response","47","47548","0.0-47.0","5owz2tdzlf","762.6999999993131"," ","0","9"
"","html-button-response","48","48267","0.0-48.0","5owz2tdzlf","716.0000000003492"," ","1","8"
"","html-button-response","49","48982","0.0-49.0","5owz2tdzlf","711.5000000012515"," ","1","4"
"","html-button-response","50","49699","0.0-50.0","5owz2tdzlf","714.4000000007509"," ","1","6"
"","html-button-response","51","50394","0.0-51.0","5owz2tdzlf","691.2999999985914"," ","0","5"
"","html-button-response","52","51135","0.0-52.0","5owz2tdzlf","738.1999999997788"," ","0","9"
"","html-button-response","53","52375","0.0-53.0","5owz2tdzlf","1237.200000003213"," ","0","5"
"","html-button-response","54","53191","0.0-54.0","5owz2tdzlf","811.9999999980791"," ","1","2"
"","html-button-response","55","54070","0.0-55.0","5owz2tdzlf","876.2000000024273"," ","0","7"
"","html-button-response","56","54769","0.0-56.0","5owz2tdzlf","696.0999999973865"," ","1","9"
"","html-button-response","57","55454","0.0-57.0","5owz2tdzlf","681.1000000016065"," ","0","8"
"","html-button-response","58","56287","0.0-58.0","5owz2tdzlf","829.5999999972992"," ","0","6"
