"success","trial_type","trial_index","time_elapsed","internal_node_id","ID","rt","stimulus","button_pressed","button_pressed_text"
"true","fullscreen","0","29762","0.0-0.0","tb383ktv9d","","","",""
"","html-button-response","1","30612","0.0-1.0-0.0","tb383ktv9d","815.8999999999978","<span class=stimul>à</span>","0","Correct"
"","html-button-response","2","31050","0.0-1.0-0.1","tb383ktv9d","432.8000000000429","<span class=stimul>où</span>","0","Correct"
"","html-button-response","3","31502","0.0-1.0-0.2","tb383ktv9d","447.200000000008","<span class=stimul>la</span>","0","Correct"
"","html-button-response","4","31966","0.0-1.0-0.3","tb383ktv9d","459.9000000000051","<span class=stimul>au</span>","0","Correct"
"","html-button-response","5","32514","0.0-1.0-0.4","tb383ktv9d","543.4999999999964","<span class=stimul>tu</span>","0","Correct"
"","html-button-response","6","33078","0.0-1.0-0.5","tb383ktv9d","560.2999999999884","<span class=stimul>un</span>","0","Correct"
"","html-button-response","7","33800","0.0-1.0-0.6","tb383ktv9d","717.5000000000291","<span class=stimul>il</span>","0","Correct"
"","html-button-response","8","34330","0.0-1.0-0.7","tb383ktv9d","525.4000000000524","<span class=stimul>été</span>","0","Correct"
"","html-button-response","9","34878","0.0-1.0-0.8","tb383ktv9d","544.3000000000175","<span class=stimul>on</span>","0","Correct"
"","html-button-response","10","35328","0.0-1.0-0.9","tb383ktv9d","446.50000000001455","<span class=stimul>mur</span>","0","Correct"
"","html-button-response","11","35703","0.0-1.0-0.10","tb383ktv9d","371.5000000000218","<span class=stimul>ni</span>","0","Correct"
"","html-button-response","12","36138","0.0-1.0-0.11","tb383ktv9d","430.90000000000873","<span class=stimul>sur</span>","0","Correct"
"","html-button-response","13","36528","0.0-1.0-0.12","tb383ktv9d","384.90000000000873","<span class=stimul>qui</span>","0","Correct"
"","html-button-response","14","36926","0.0-1.0-0.13","tb383ktv9d","394.400000000016","<span class=stimul>vélo</span>","0","Correct"
"","html-button-response","15","37243","0.0-1.0-0.14","tb383ktv9d","313.300000000032","<span class=stimul>par</span>","0","Correct"
"","html-button-response","16","37758","0.0-1.0-0.15","tb383ktv9d","510.8999999999942","<span class=stimul>feu</span>","0","Correct"
"","html-button-response","17","38287","0.0-1.0-0.16","tb383ktv9d","524.9000000000015","<span class=stimul>ce</span>","0","Correct"
"","html-button-response","18","38685","0.0-1.0-0.17","tb383ktv9d","394.4999999999927","<span class=stimul>peur</span>","0","Correct"
"","html-button-response","19","39086","0.0-1.0-0.18","tb383ktv9d","396.5000000000073","<span class=stimul>ami</span>","0","Correct"
