"success","trial_type","trial_index","time_elapsed","internal_node_id","ID","rt","stimulus","button_pressed","button_pressed_text"
"true","fullscreen","0","14223","0.0-0.0","b0kwryrj2v","","","",""
"","html-button-response","1","15107","0.0-1.0","b0kwryrj2v","864.7999999957392"," ","1","9"
"","html-button-response","2","15835","0.0-2.0","b0kwryrj2v","724.5000000038999"," ","1","6"
"","html-button-response","3","16532","0.0-3.0","b0kwryrj2v","694.100000000617"," ","0","5"
"","html-button-response","4","17206","0.0-4.0","b0kwryrj2v","671.200000004319"," ","0","3"
"","html-button-response","5","17803","0.0-5.0","b0kwryrj2v","593.4000000052038"," ","0","4"
"","html-button-response","6","18353","0.0-6.0","b0kwryrj2v","547.2000000008848"," ","1","5"
"","html-button-response","7","18895","0.0-7.0","b0kwryrj2v","538.9999999970314"," ","1","6"
"","html-button-response","8","19508","0.0-8.0","b0kwryrj2v","610.4000000050291"," ","0","8"
"","html-button-response","9","20052","0.0-9.0","b0kwryrj2v","540.3000000005704"," ","1","7"
"","html-button-response","10","20624","0.0-10.0","b0kwryrj2v","569.2999999955646"," ","0","2"
"","html-button-response","11","21338","0.0-11.0","b0kwryrj2v","711.4000000001397"," ","0","6"
"","html-button-response","12","21878","0.0-12.0","b0kwryrj2v","537.400000001071"," ","1","4"
"","html-button-response","13","22510","0.0-13.0","b0kwryrj2v","629.0000000008149"," ","0","9"
"","html-button-response","14","23052","0.0-14.0","b0kwryrj2v","538.3999999976368"," ","1","8"
"","html-button-response","15","23642","0.0-15.0","b0kwryrj2v","587.6999999964028"," ","1","5"
"","html-button-response","16","24322","0.0-16.0","b0kwryrj2v","676.2999999991735"," ","0","7"
"","html-button-response","17","24872","0.0-17.0","b0kwryrj2v","547.2000000008848"," ","1","9"
"","html-button-response","18","26092","0.0-18.0","b0kwryrj2v","1216.8999999994412"," ","0","7"
"","html-button-response","19","27685","0.0-19.0","b0kwryrj2v","1590.1000000012573"," ","0","5"
"","html-button-response","20","28456","0.0-20.0","b0kwryrj2v","768.0000000036671"," ","1","9"
"","html-button-response","21","29071","0.0-21.0","b0kwryrj2v","612.0999999984633"," ","1","4"
"","html-button-response","22","29801","0.0-22.0","b0kwryrj2v","726.3999999995576"," ","0","8"
"","html-button-response","23","30425","0.0-23.0","b0kwryrj2v","621.0999999966589"," ","1","2"
"","html-button-response","24","31090","0.0-24.0","b0kwryrj2v","662.4999999985448"," ","0","4"
"","html-button-response","25","31639","0.0-25.0","b0kwryrj2v","545.2000000004773"," ","1","6"
"","html-button-response","26","32163","0.0-26.0","b0kwryrj2v","521.8999999997322"," ","1","7"
"","html-button-response","27","33089","0.0-27.0","b0kwryrj2v","922.5000000005821"," ","1","9"
"","html-button-response","28","33770","0.0-28.0","b0kwryrj2v","678.5000000018044"," ","1","5"
"","html-button-response","29","34427","0.0-29.0","b0kwryrj2v","646.7999999949825"," ","0","6"
"","html-button-response","30","35000","0.0-30.0","b0kwryrj2v","569.8000000047614"," ","1","7"
"","html-button-response","31","35698","0.0-31.0","b0kwryrj2v","695.5000000016298"," ","1","6"
"","html-button-response","32","36338","0.0-32.0","b0kwryrj2v","636.9000000049709"," ","0","4"
"","html-button-response","33","36968","0.0-33.0","b0kwryrj2v","627.3999999975786"," ","0","2"
"","html-button-response","34","37723","0.0-34.0","b0kwryrj2v","751.6000000032363"," ","0","9"
"","html-button-response","35","38389","0.0-35.0","b0kwryrj2v","662.5999999960186"," ","1","5"
"","html-button-response","36","39267","0.0-36.0","b0kwryrj2v","874.8000000050524"," ","0","8"
"","html-button-response","37","39848","0.0-37.0","b0kwryrj2v","578.3999999985099"," ","1","3"
"","html-button-response","38","40447","0.0-38.0","b0kwryrj2v","595.6000000005588"," ","1","7"
"","html-button-response","39","41077","0.0-39.0","b0kwryrj2v","627.5000000023283"," ","0","9"
