"success","trial_type","trial_index","time_elapsed","internal_node_id","ID","rt","stimulus","button_pressed","button_pressed_text"
"true","fullscreen","0","20026","0.0-0.0","a2q8ysy76c","","","",""
"","html-button-response","1","28983","0.0-1.0-0.0","a2q8ysy76c","8928.499999999985","<span class=stimul>à</span>","0","Correct"
"","html-button-response","2","29662","0.0-1.0-0.1","a2q8ysy76c","674.9999999992724","<span class=stimul>où</span>","0","Correct"
"","html-button-response","3","30175","0.0-1.0-0.2","a2q8ysy76c","509.00000000001455","<span class=stimul>la</span>","0","Correct"
"","html-button-response","4","30745","0.0-1.0-0.3","a2q8ysy76c","566.6999999994005","<span class=stimul>au</span>","0","Correct"
"","html-button-response","5","31327","0.0-1.0-0.4","a2q8ysy76c","577.4000000001251","<span class=stimul>tu</span>","0","Correct"
"","html-button-response","6","32730","0.0-1.0-0.5","a2q8ysy76c","1400.100000000748","<span class=stimul>un</span>","0","Correct"
"","html-button-response","7","33267","0.0-1.0-0.6","a2q8ysy76c","533.1999999998516","<span class=stimul>il</span>","0","Correct"
"","html-button-response","8","33747","0.0-1.0-0.7","a2q8ysy76c","475.800000000163","<span class=stimul>été</span>","0","Correct"
"","html-button-response","9","34360","0.0-1.0-0.8","a2q8ysy76c","609.3000000000757","<span class=stimul>on</span>","0","Correct"
"","html-button-response","10","35732","0.0-1.0-0.9","a2q8ysy76c","1368.6999999990803","<span class=stimul>mur</span>","0","Correct"
"","html-button-response","11","36189","0.0-1.0-0.10","a2q8ysy76c","454.20000000012806","<span class=stimul>ni</span>","0","Correct"
"","html-button-response","12","36670","0.0-1.0-0.11","a2q8ysy76c","477.00000000077125","<span class=stimul>sur</span>","0","Correct"
"","html-button-response","13","37191","0.0-1.0-0.12","a2q8ysy76c","518.0000000000291","<span class=stimul>qui</span>","0","Correct"
"","html-button-response","14","37699","0.0-1.0-0.13","a2q8ysy76c","503.89999999970314","<span class=stimul>vélo</span>","0","Correct"
"","html-button-response","15","39038","0.0-1.0-0.14","a2q8ysy76c","1335.1000000002387","<span class=stimul>par</span>","0","Correct"
"","html-button-response","16","39536","0.0-1.0-0.15","a2q8ysy76c","495.3000000004977","<span class=stimul>feu</span>","0","Correct"
"","html-button-response","17","40018","0.0-1.0-0.16","a2q8ysy76c","477.8999999998632","<span class=stimul>ce</span>","0","Correct"
"","html-button-response","18","40556","0.0-1.0-0.17","a2q8ysy76c","534.7000000001572","<span class=stimul>peur</span>","0","Correct"
"","html-button-response","19","41085","0.0-1.0-0.18","a2q8ysy76c","526.0999999991327","<span class=stimul>ami</span>","0","Correct"
"","html-button-response","20","42498","0.0-1.0-0.19","a2q8ysy76c","1409.2000000000553","<span class=stimul>moto</span>","0","Correct"
"","html-button-response","21","42979","0.0-1.0-0.20","a2q8ysy76c","478.2999999988533","<span class=stimul>peau</span>","0","Correct"
"","html-button-response","22","43558","0.0-1.0-0.21","a2q8ysy76c","575.3999999997177","<span class=stimul>lune</span>","0","Correct"
"","html-button-response","23","44120","0.0-1.0-0.22","a2q8ysy76c","558.100000000195","<span class=stimul>gare</span>","0","Correct"
"","html-button-response","24","44607","0.0-1.0-0.23","a2q8ysy76c","480.9000000004744","<span class=stimul>lire</span>","0","Correct"
"","html-button-response","25","46073","0.0-1.0-0.24","a2q8ysy76c","1462.7000000000407","<span class=stimul>bon</span>","0","Correct"
"","html-button-response","26","46610","0.0-1.0-0.25","a2q8ysy76c","533.6999999999534","<span class=stimul>mardi</span>","0","Correct"
"","html-button-response","27","47043","0.0-1.0-0.26","a2q8ysy76c","429.7000000005937","<span class=stimul>col</span>","0","Correct"
"","html-button-response","28","47631","0.0-1.0-0.27","a2q8ysy76c","583.9999999989232","<span class=stimul>avril</span>","0","Correct"
"","html-button-response","29","48063","0.0-1.0-0.28","a2q8ysy76c","428.2999999995809","<span class=stimul>roi</span>","0","Correct"
"","html-button-response","30","49624","0.0-1.0-0.29","a2q8ysy76c","1557.8999999997905","<span class=stimul>faire</span>","0","Correct"
"","html-button-response","31","50129","0.0-1.0-0.30","a2q8ysy76c","501.99999999858846","<span class=stimul>facile</span>","0","Correct"
"","html-button-response","32","50635","0.0-1.0-0.31","a2q8ysy76c","502.09999999970023","<span class=stimul>cheval</span>","0","Correct"
"","html-button-response","33","51156","0.0-1.0-0.32","a2q8ysy76c","517.7000000003318","<span class=stimul>vrai</span>","0","Correct"
"","html-button-response","34","52236","0.0-1.0-0.33","a2q8ysy76c","1076.3000000006286","<span class=stimul>ligne</span>","0","Correct"
"","html-button-response","35","52901","0.0-1.0-0.34","a2q8ysy76c","662.0000000002619","<span class=stimul>porte</span>","0","Correct"
"","html-button-response","36","53519","0.0-1.0-0.35","a2q8ysy76c","614.5000000014988","<span class=stimul>autre</span>","0","Correct"
"","html-button-response","37","54049","0.0-1.0-0.36","a2q8ysy76c","527.1000000011554","<span class=stimul>loup</span>","0","Correct"
"","html-button-response","38","54563","0.0-1.0-0.37","a2q8ysy76c","510.10000000133005","<span class=stimul>soir</span>","0","Correct"
"","html-button-response","39","55533","0.0-1.0-0.38","a2q8ysy76c","966.2000000007538","<span class=stimul>page</span>","0","Correct"
"","html-button-response","40","56119","0.0-1.0-0.39","a2q8ysy76c","582.8000000001339","<span class=stimul>raisin</span>","0","Correct"
"","html-button-response","41","56715","0.0-1.0-0.40","a2q8ysy76c","592.4000000013621","<span class=stimul>car</span>","0","Correct"
"","html-button-response","42","57202","0.0-1.0-0.41","a2q8ysy76c","484.30000000007567","<span class=stimul>sucre</span>","0","Correct"
"","html-button-response","43","57633","0.0-1.0-0.42","a2q8ysy76c","427.70000000018626","<span class=stimul>chat</span>","0","Correct"
"","html-button-response","44","58483","0.0-1.0-0.43","a2q8ysy76c","846.1000000006607","<span class=stimul>matin</span>","0","Correct"
"","html-button-response","45","59053","0.0-1.0-0.44","a2q8ysy76c","566.3999999997031","<span class=stimul>trésor</span>","0","Correct"
"","html-button-response","46","59563","0.0-1.0-0.45","a2q8ysy76c","506.10000000051514","<span class=stimul>soixante</span>","0","Correct"
"","html-button-response","47","60106","0.0-1.0-0.46","a2q8ysy76c","540.500000000975","<span class=stimul>lundi</span>","0","Correct"
"","html-button-response","48","60652","0.0-1.0-0.47","a2q8ysy76c","542.4000000002707","<span class=stimul>rose</span>","0","Correct"
"","html-button-response","49","61150","0.0-1.0-0.48","a2q8ysy76c","494.5000000006985","<span class=stimul>visage</span>","0","Correct"
"","html-button-response","50","61730","0.0-1.0-0.49","a2q8ysy76c","576.0000000009313","<span class=stimul>six</span>","0","Correct"
"","html-button-response","51","63291","0.0-1.0-0.50","a2q8ysy76c","1558.3000000005995","<span class=stimul>ciseau</span>","0","Correct"
"","html-button-response","52","63837","0.0-1.0-0.51","a2q8ysy76c","542.1999999998661","<span class=stimul>août</span>","0","Correct"
"","html-button-response","53","64346","0.0-1.0-0.52","a2q8ysy76c","505.70000000152504","<span class=stimul>pays</span>","0","Correct"
"","html-button-response","54","64925","0.0-1.0-0.53","a2q8ysy76c","575.1000000000204","<span class=stimul>balai</span>","0","Correct"
"","html-button-response","55","65830","0.0-1.0-0.54","a2q8ysy76c","901.2999999995372","<span class=stimul>fille</span>","0","Correct"
"","html-button-response","56","66457","0.0-1.0-0.55","a2q8ysy76c","624.100000000908","<span class=stimul>sept</span>","0","Correct"
"","html-button-response","57","66977","0.0-1.0-0.56","a2q8ysy76c","516.3999999986117","<span class=stimul>lourd</span>","0","Correct"
"","html-button-response","58","67475","0.0-1.0-0.57","a2q8ysy76c","493.8000000001921","<span class=stimul>femme</span>","0","Correct"
"","html-button-response","59","68046","0.0-1.0-0.58","a2q8ysy76c","567.6000000003114","<span class=stimul>garage</span>","0","Correct"
"","html-button-response","60","68991","0.0-1.0-0.59","a2q8ysy76c","941.3999999997031","<span class=stimul>hibou</span>","0","Correct"
"true","fullscreen","61","69994","0.0-2.0","a2q8ysy76c","","","",""
