"success","trial_type","trial_index","time_elapsed","internal_node_id","ID","rt","stimulus","button_pressed","button_pressed_text"
"true","fullscreen","0","22138","0.0-0.0","31zxcygwq3","","","",""
"","html-button-response","1","22856","0.0-1.0-0.0","31zxcygwq3","703.3999999985099","<span class=stimul>o</span>","0","Correct"
"","html-button-response","2","23262","0.0-1.0-0.1","31zxcygwq3","400.6999999983236","<span class=stimul>i</span>","0","Correct"
"","html-button-response","3","23525","0.0-1.0-0.2","31zxcygwq3","258.89999998616986","<span class=stimul>bi</span>","0","Correct"
"","html-button-response","4","23730","0.0-1.0-0.3","31zxcygwq3","201.2000000104308","<span class=stimul>ul</span>","0","Correct"
"","html-button-response","5","24046","0.0-1.0-0.4","31zxcygwq3","312.19999998575076","<span class=stimul>til</span>","0","Correct"
"","html-button-response","6","24235","0.0-1.0-0.5","31zxcygwq3","185.99999998696148","<span class=stimul>ja</span>","0","Correct"
"","html-button-response","7","24538","0.0-1.0-0.6","31zxcygwq3","298.6000000091735","<span class=stimul>ol</span>","0","Correct"
"","html-button-response","8","24923","0.0-1.0-0.7","31zxcygwq3","381.09999999869615","<span class=stimul>ata</span>","0","Correct"
"","html-button-response","9","25260","0.0-1.0-0.8","31zxcygwq3","333.199999993667","<span class=stimul>dik</span>","0","Correct"
"","html-button-response","10","25564","0.0-1.0-0.9","31zxcygwq3","300.69999999250285","<span class=stimul>nar</span>","0","Correct"
"","html-button-response","11","25991","0.0-1.0-0.10","31zxcygwq3","423.39999999967404","<span class=stimul>vaf</span>","0","Correct"
"","html-button-response","12","26575","0.0-1.0-0.11","31zxcygwq3","581.1999999859836","<span class=stimul>zou</span>","0","Correct"
"","html-button-response","13","27032","0.0-1.0-0.12","31zxcygwq3","452.900000003865","<span class=stimul>dul</span>","0","Correct"
"","html-button-response","14","27848","0.0-1.0-0.13","31zxcygwq3","812.8999999898952","<span class=stimul>lévo</span>","0","Correct"
"","html-button-response","15","29890","0.0-1.0-0.14","31zxcygwq3","2038.1000000052154","<span class=stimul>tur</span>","0","Correct"
"","html-button-response","16","30335","0.0-1.0-0.15","31zxcygwq3","442.7000000141561","<span class=stimul>veur</span>","0","Correct"
"","html-button-response","17","30956","0.0-1.0-0.16","31zxcygwq3","617.9000000120141","<span class=stimul>col</span>","0","Correct"
"","html-button-response","18","31405","0.0-1.0-0.17","31zxcygwq3","446.4999999909196","<span class=stimul>noil</span>","0","Correct"
"","html-button-response","19","31860","0.0-1.0-0.18","31zxcygwq3","452.4000000092201","<span class=stimul>opa</span>","0","Correct"
"","html-button-response","20","32471","0.0-1.0-0.19","31zxcygwq3","608.9999999967404","<span class=stimul>jal</span>","0","Correct"
"","html-button-response","21","33216","0.0-1.0-0.20","31zxcygwq3","742.2000000078697","<span class=stimul>neau</span>","0","Correct"
"","html-button-response","22","33732","0.0-1.0-0.21","31zxcygwq3","513.6000000056811","<span class=stimul>timé</span>","0","Correct"
"","html-button-response","23","34250","0.0-1.0-0.22","31zxcygwq3","515.8999999985099","<span class=stimul>cal</span>","0","Correct"
"","html-button-response","24","34791","0.0-1.0-0.23","31zxcygwq3","538.3999999903608","<span class=stimul>tibe</span>","0","Correct"
"","html-button-response","25","35514","0.0-1.0-0.24","31zxcygwq3","720.3999999910593","<span class=stimul>lupe</span>","0","Correct"
"","html-button-response","26","36418","0.0-1.0-0.25","31zxcygwq3","901.5999999828637","<span class=stimul>pirde</span>","0","Correct"
"","html-button-response","27","36841","0.0-1.0-0.26","31zxcygwq3","420.19999999320135","<span class=stimul>gor</span>","0","Correct"
"","html-button-response","28","37419","0.0-1.0-0.27","31zxcygwq3","574.9000000068918","<span class=stimul>ablir</span>","0","Correct"
"","html-button-response","29","37982","0.0-1.0-0.28","31zxcygwq3","560.1000000024214","<span class=stimul>sar</span>","0","Correct"
"","html-button-response","30","39487","0.0-1.0-0.29","31zxcygwq3","1501.0999999940395","<span class=stimul>vaipe</span>","1","Incorrect"
"","html-button-response","31","41113","0.0-1.0-0.30","31zxcygwq3","1622.399999992922","<span class=stimul>cifale</span>","0","Correct"
"","html-button-response","32","41585","0.0-1.0-0.31","31zxcygwq3","468.20000000298023","<span class=stimul>sapir</span>","0","Correct"
"","html-button-response","33","42170","0.0-1.0-0.32","31zxcygwq3","582.0999999996275","<span class=stimul>vro</span>","0","Correct"
"","html-button-response","34","43198","0.0-1.0-0.33","31zxcygwq3","1024.8000000137836","<span class=stimul>rigne</span>","0","Correct"
"","html-button-response","35","45353","0.0-1.0-0.34","31zxcygwq3","2150.8000000030734","<span class=stimul>rosan</span>","0","Correct"
"","html-button-response","36","45849","0.0-1.0-0.35","31zxcygwq3","492.5999999977648","<span class=stimul>aubre</span>","0","Correct"
"","html-button-response","37","46379","0.0-1.0-0.36","31zxcygwq3","526.6999999876134","<span class=stimul>talpe</span>","0","Correct"
"","html-button-response","38","47005","0.0-1.0-0.37","31zxcygwq3","622.8999999875668","<span class=stimul>gur</span>","0","Correct"
"","html-button-response","39","47614","0.0-1.0-0.38","31zxcygwq3","605.1000000152271","<span class=stimul>louré</span>","0","Correct"
"","html-button-response","40","48354","0.0-1.0-0.39","31zxcygwq3","737.3000000079628","<span class=stimul>ragife</span>","0","Correct"
"","html-button-response","41","49695","0.0-1.0-0.40","31zxcygwq3","1336.8000000191387","<span class=stimul>noge</span>","0","Correct"
"","html-button-response","42","50151","0.0-1.0-0.41","31zxcygwq3","452.30000000447035","<span class=stimul>tope</span>","0","Correct"
"","html-button-response","43","50867","0.0-1.0-0.42","31zxcygwq3","712.9999999888241","<span class=stimul>uché</span>","0","Correct"
"","html-button-response","44","51604","0.0-1.0-0.43","31zxcygwq3","733.8999999919906","<span class=stimul>truson</span>","0","Correct"
"","html-button-response","45","52400","0.0-1.0-0.44","31zxcygwq3","791.9000000110827","<span class=stimul>ranli</span>","0","Correct"
"","html-button-response","46","53388","0.0-1.0-0.45","31zxcygwq3","985.2000000246335","<span class=stimul>tosir</span>","0","Correct"
"","html-button-response","47","55157","0.0-1.0-0.46","31zxcygwq3","1765.6000000133645","<span class=stimul>poitade</span>","0","Correct"
"","html-button-response","48","55795","0.0-1.0-0.47","31zxcygwq3","633.9999999909196","<span class=stimul>ousir</span>","0","Correct"
"","html-button-response","49","56868","0.0-1.0-0.48","31zxcygwq3","1070.5000000016298","<span class=stimul>bapre</span>","0","Correct"
"","html-button-response","50","57280","0.0-1.0-0.49","31zxcygwq3","408.69999999995343","<span class=stimul>gigne</span>","0","Correct"
"","html-button-response","51","58730","0.0-1.0-0.50","31zxcygwq3","1445.800000015879","<span class=stimul>gésin</span>","0","Correct"
"","html-button-response","52","59663","0.0-1.0-0.51","31zxcygwq3","930.6999999971595","<span class=stimul>kraulir</span>","0","Correct"
"","html-button-response","53","60240","0.0-1.0-0.52","31zxcygwq3","572.6999999897089","<span class=stimul>cibe</span>","0","Correct"
"","html-button-response","54","60809","0.0-1.0-0.53","31zxcygwq3","565.2999999874737","<span class=stimul>maipe</span>","0","Correct"
"","html-button-response","55","62359","0.0-1.0-0.54","31zxcygwq3","1546.7000000062399","<span class=stimul>ligase</span>","0","Correct"
"","html-button-response","56","62934","0.0-1.0-0.55","31zxcygwq3","571.7000000004191","<span class=stimul>gofi</span>","0","Correct"
"","html-button-response","57","63396","0.0-1.0-0.56","31zxcygwq3","458.29999999841675","<span class=stimul>cipre</span>","0","Correct"
"","html-button-response","58","63998","0.0-1.0-0.57","31zxcygwq3","598.3000000123866","<span class=stimul>tasin</span>","0","Correct"
"","html-button-response","59","64791","0.0-1.0-0.58","31zxcygwq3","790.1000000128988","<span class=stimul>cipé</span>","0","Correct"
"","html-button-response","60","65716","0.0-1.0-0.59","31zxcygwq3","921.9999999913853","<span class=stimul>punse</span>","0","Correct"
"true","fullscreen","61","66719","0.0-2.0","31zxcygwq3","","","",""
