"success","trial_type","trial_index","time_elapsed","internal_node_id","ID","rt","stimulus","button_pressed","button_pressed_text"
"true","fullscreen","0","7268","0.0-0.0","ca608s424a","","","",""
"","html-button-response","1","10987","0.0-1.0","ca608s424a","3702.3000000044703"," ","0","54"
"","html-button-response","2","14372","0.0-2.0","ca608s424a","3381.600000000617"," ","0","41"
"","html-button-response","3","18305","0.0-3.0","ca608s424a","3930.499999994936"," ","1","68"
"","html-button-response","4","24985","0.0-4.0","ca608s424a","6677.000000003318"," ","0","18"
"","html-button-response","5","30517","0.0-5.0","ca608s424a","5528.699999995297"," ","1","92"
"","html-button-response","6","37502","0.0-6.0","ca608s424a","6982.29999999603"," ","0","31"
"","html-button-response","7","43357","0.0-7.0","ca608s424a","5852.29999999865"," ","1","98"
"","html-button-response","8","45648","0.0-8.0","ca608s424a","2287.899999995716"," ","1","61"
"","html-button-response","9","47702","0.0-9.0","ca608s424a","2051.6999999963446"," ","1","79"
"","html-button-response","10","49851","0.0-10.0","ca608s424a","2146.3000000003376"," ","1","62"
"","html-button-response","11","51541","0.0-11.0","ca608s424a","1687.099999995553"," ","0","74"
"","html-button-response","12","54310","0.0-12.0","ca608s424a","2766.0000000032596"," ","1","46"
"","html-button-response","13","56562","0.0-13.0","ca608s424a","2249.499999998079"," ","1","99"
"","html-button-response","14","58312","0.0-14.0","ca608s424a","1747.1000000005006"," ","0","37"
"","html-button-response","15","60371","0.0-15.0","ca608s424a","2056.4999999987776"," ","1","52"
"","html-button-response","16","62180","0.0-16.0","ca608s424a","1805.899999999383"," ","0","36"
"","html-button-response","17","64181","0.0-17.0","ca608s424a","1997.9000000021188"," ","1","93"
"","html-button-response","18","66617","0.0-18.0","ca608s424a","2433.500000006461"," ","0","21"
"","html-button-response","19","68274","0.0-19.0","ca608s424a","1653.4000000028755"," ","1","91"
"","html-button-response","20","70345","0.0-20.0","ca608s424a","2068.8999999983935"," ","1","51"
"","html-button-response","21","74386","0.0-21.0","ca608s424a","4038.0000000004657"," ","0","81"
"","html-button-response","22","79715","0.0-22.0","ca608s424a","5326.300000000629"," ","1","48"
"","html-button-response","23","84941","0.0-23.0","ca608s424a","5222.799999995914"," ","0","19"
"","html-button-response","24","86961","0.0-24.0","ca608s424a","2017.5000000017462"," ","0","44"
"","html-button-response","25","91952","0.0-25.0","ca608s424a","4988.499999999476"," ","1","89"
"","html-button-response","26","93562","0.0-26.0","ca608s424a","1607.0000000036089"," ","1","56"
"","html-button-response","27","97376","0.0-27.0","ca608s424a","3811.3999999986845"," ","0","28"
"","html-button-response","28","99991","0.0-28.0","ca608s424a","2611.400000001595"," ","1","41"
"","html-button-response","29","101708","0.0-29.0","ca608s424a","1713.7999999977183"," ","0","69"
"","html-button-response","30","103109","0.0-30.0","ca608s424a","1398.1999999959953"," ","0","92"
"","html-button-response","31","104929","0.0-31.0","ca608s424a","1816.2999999985914"," ","1","72"
"","html-button-response","32","107028","0.0-32.0","ca608s424a","2096.5999999971245"," ","1","25"
"","html-button-response","33","109867","0.0-33.0","ca608s424a","2835.9999999956926"," ","0","77"
"","html-button-response","34","111971","0.0-34.0","ca608s424a","2101.0999999998603"," ","1","37"
"","html-button-response","35","114461","0.0-35.0","ca608s424a","2487.699999997858"," ","0","81"
"","html-button-response","36","118414","0.0-36.0","ca608s424a","3950.299999996787"," ","1","51"
"","html-button-response","37","119909","0.0-37.0","ca608s424a","1492.10000000312"," ","0","83"
"","html-button-response","38","121337","0.0-38.0","ca608s424a","1425.3000000026077"," ","0","93"
"","html-button-response","39","123692","0.0-39.0","ca608s424a","2352.500000000873"," ","1","28"
"","html-button-response","40","126483","0.0-40.0","ca608s424a","2787.6000000032946"," ","1","68"
"","html-button-response","41","128130","0.0-41.0","ca608s424a","1644.799999994575"," ","0","27"
"","html-button-response","42","130988","0.0-42.0","ca608s424a","2855.4999999978463"," ","1","97"
"","html-button-response","43","139679","0.0-43.0","ca608s424a","8687.999999994645"," ","0","61"
"","html-button-response","44","141950","0.0-44.0","ca608s424a","2269.000000000233"," ","1","16"
"","html-button-response","45","148050","0.0-45.0","ca608s424a","6097.700000005716"," ","0","71"
"","html-button-response","46","152587","0.0-46.0","ca608s424a","4534.200000001874"," ","1","68"
"","html-button-response","47","154917","0.0-47.0","ca608s424a","2327.400000001944"," ","1","88"
"","html-button-response","48","158641","0.0-48.0","ca608s424a","3720.600000000559"," ","0","41"
"","html-button-response","49","162720","0.0-49.0","ca608s424a","4076.199999995879"," ","1","71"
"","html-button-response","50","165863","0.0-50.0","ca608s424a","3140.89999999851"," ","0","62"
"","html-button-response","51","171881","0.0-51.0","ca608s424a","6015.100000004168"," ","0","86"
"","html-button-response","52","174300","0.0-52.0","ca608s424a","2416.300000004412"," ","1","43"
"","html-button-response","53","178347","0.0-53.0","ca608s424a","4043.7999999994645"," ","0","34"
"","html-button-response","54","181059","0.0-54.0","ca608s424a","2709.100000000035"," ","0","98"
"","html-button-response","55","183337","0.0-55.0","ca608s424a","2274.8999999967054"," ","1","21"
"","html-button-response","56","186757","0.0-56.0","ca608s424a","3417.600000000675"," ","1","59"
"","html-button-response","57","190754","0.0-57.0","ca608s424a","3993.799999996554"," ","0","31"
"","html-button-response","58","195085","0.0-58.0","ca608s424a","4329.200000000128"," ","0","78"
"","html-button-response","59","201787","0.0-59.0","ca608s424a","6699.000000000524"," ","0","97"
"","html-button-response","60","205975","0.0-60.0","ca608s424a","4184.900000000198"," ","1","32"
"true","fullscreen","61","206978","0.0-61.0","ca608s424a","","","",""
